dimension	cluster	cluster_elements	means_cases	means_deaths	means_mobility
mobility	c-2	Mogi das Cruzes,Mauá,Caieiras	-0.44929320966273695	-0.7696886403953044	8.35217472815898
mobility	c-3	Americana,Salto,Piracicaba	-0.6628006790389381	-1.0281906019486342	6.5205286839145105
mobility	c-4	Jacareí,Itaquaquecetuba,Jarinu	1.5050450576199808	1.3126257537436583	6.86477315335583
mobility	c-5	Várzea Paulista,Poá	3.427430280307983	3.3793962574277536	7.089998125234344
mobility	c-6	São Manuel,Tatuí	1.0619025266359832	0.9431333015771368	5.395172478440195
mobility	c-7	Castilho,Sales Oliveira	2.154153353007973	2.0992513297235598	2.444900637420323
mobility	c-8	Flórida Paulista,Guará	2.198759367785155	2.1801976945849093	2.3848518935133116
mobility	c-9	Divinolândia,Apiaí	2.3650966130384017	2.3620330254384663	2.480539932508436
mobility	c-10	Pilar do Sul,Tapiratiba	2.2186314207000892	2.2111389404363413	2.7917697787776543
mobility	c-11	Cesário Lange,Angatuba	0.31550911793764613	0.29567886483687267	0.6552399700037495
mobility	c-12	Rio Grande da Serra,Iracemápolis	1.6429983789882532	1.6429983789882532	1.9917135358080242
mobility	c-13	Ribeirão Branco,Cajati,Jaci	1.6267253867814884	1.6109190363207162	1.8266529183852025
mobility	c-14	Sete Barras,Parapuã	1.4468105426705224	1.4387351390388399	1.510329958755156
mobility	c-15	Bernardino de Campos,Iguape	1.3625454729169049	1.3625454729169049	1.4344769403824524
mobility	c-16	Pirangi,Itaporanga	1.135824049945012	1.117982576286443	1.2837082864641922
mobility	c-17	Bofete,Paraibuna,Monte Aprazível,Águas de Lindóia	1.4896512970942946	1.485804363020595	1.7813460817397826
mobility	c-18	Ipiguá,Luís Antônio,Pacaembu,Miguelópolis,Joanópolis,Engenheiro Coelho,Buri,Itariri,Fartura	0.9333053259682953	0.9323766711309486	0.9887076615423069
mobility	c-19	Salto Grande,Vera Cruz	0.341964272560654	0.32050536391539153	0.4219535058117739
mobility	c-20	Santa Adélia,Pardinho,Boa Esperança do Sul,Águas da Prata	0.4940064594403908	0.4917813929669753	0.5302212223472067
mobility	c-21	Chavantes,Santa Rita do Passa Quatro,Juquitiba,Urânia	0.5952187537927145	0.5942795387243687	0.6940007499062617
mobility	c-22	Palmares Paulista,Pradópolis,Nova Europa,Nova Granada	0.47388693067101806	0.46659868158352696	0.5530558680164982
mobility	c-23	Cedral,Guareí,Severínia,Bálsamo,Getulina,Ouroeste,Mirante do Paranapanema,Santa Branca,Ariranha,Pindorama	0.7570013549359802	0.7541871570873757	0.7836707911511062
mobility	c-24	Duartina,Rincão,Cardoso,Ibirá,Valentim Gentil,Estrela d'Oeste,Guapiaçu,Palestina,Monte Azul Paulista,Rinópolis	0.8620722218248508	0.861835190332202	0.9079527559055119
mobility	c-25	Rolante,Panambi	1.1402270347888983	1.0947181823339354	2.4451068616422944
mobility	c-26	Barra do Ribeiro,Salto do Jacuí	3.7584212685191694	3.7584212685191694	3.793082114735659
mobility	c-27	Mostardas,Cerro Largo,São Pedro do Sul	2.6749885882631967	2.6749885882631967	2.7125171853518317
mobility	c-28	Palmares do Sul,Não-Me-Toque	1.9239045379201958	1.9147137751203889	2.0848706411698537
mobility	c-29	São Francisco de Paula,Agudo	0.7487670380483831	0.7278562902046675	0.9183352080989875
mobility	c-30	Roca Sales,Feliz	0.5740597061215448	0.5589815805617744	0.7580989876265465
mobility	c-31	Arroio do Tigre,Balneário Pinhal,Piratini,Quaraí,Crissiumal,Cidreira,São Francisco de Assis,Pinheiro Machado,Tapes	0.7422581146588515	0.7386802658376026	0.8099800024996874
mobility	c-32	Nova Santa Rita,Barão	0.8161780975937567	0.8161780975937567	0.8935320584926884
mobility	c-33	Júlio de Castilhos,Nova Bassano	1.6447199047833587	1.6416563171834229	1.7021934758155237
mobility	c-34	Araricá,Restinga Sêca	1.2158693095271071	1.2158693095271071	1.2520622422197225
mobility	c-35	Butiá,Nova Hartz,Entre-Ijuís,Capão do Leão,Morro Reuter	1.261174544619513	1.261174544619513	1.3132695913010872
